companycode,inn,ogrn,kpp,name,address,hr-agency,url,site,phone,fax,email,code_industry_branch
1165476187579,5452004105,1165476187579,545201001,"общество с ограниченной ответственностью ""Меркурий""","Новосибирская область, 632351, с Нагорное, р-н Куйбышевский, ул Северная, д. 8, 78.27419, 55.428204",,https://trudvsem.ru/company/1165476187579,,+7(913)9348607,,M2-valentin@mail.ru,
317547600176170,540602452123,317547600176170,nan,Индивидуальный предприниматель Куликовский Артур Альбертович,"Новосибирская область, 630531, п Садовый, р-н Новосибирский, 82.954305, 55.143718",,https://trudvsem.ru/company/317547600176170,,+7(913)7330960,,kulikovskij1984@mail.ru,
af976880-cb27-11ea-8a98-ef76bd2a03c1,5447100029,1025406824376,545201001,ГБУЗ НСО КУЙБЫШЕВСКАЯ ЦРБ,"Новосибирская область, 632383, г Куйбышев, ул Володарского, д. 61, г. Куйбышев, ул. Володарского,61, 78.332159, 55.453835",,https://trudvsem.ru/company/af976880-cb27-11ea-8a98-ef76bd2a03c1,,,,,
1065471011363,5452113182,1065471011363,545201001,"ООО ""УТТ""","Новосибирская область, 632382, г Куйбышев, ул Партизанская, д. 111, бывшее управление СУ-22, 78.352981, 55.443103",,https://trudvsem.ru/company/1065471011363,,,,,
1195476008342,5401990756,1195476008342,540101001,"Общество с ограниченной ответственностью ""СМУ-НСК""","Новосибирская область, 630015, г Новосибирск, ул Королева, д. 40, корп. 40, оф. 509, 82.963926, 55.055939",,https://trudvsem.ru/company/1195476008342,,+7(968)2244206,,smunsk@bk.ru,
1115476104512,5409236438,1115476104512,540901001,"Муниципальное казенное дошкольное образовательноеучреждениегорода Новосибирска ""Детский сад N 28 комбинированного вида""","Новосибирская область, 630030, г Новосибирск, ул Первомайская, д. 224, 83.053326, 54.97778",,https://trudvsem.ru/company/1115476104512,,+7(383)3370378,,ds_28_nsk@nios.ru,
1025401490575,5404129030,1025401490575,540401001,"ГБУЗ НСО ""ДГКБ № 4 имени В.С. Гераськова""","Новосибирская область, 630108, г Новосибирск, пер Пархоменко 2-й, д. 2, 82.872487, 54.99038",,https://trudvsem.ru/company/1025401490575,,,,,
1075445002412,5445253887,1075445002412,544501001,"Муниципальное казённое учреждение ""Управление жилищно-коммунального хозяйства"" г.Бердска","Новосибирская область, 633009, г Бердск, ул Черемушная, д. 5, корп. 1, 83.046867, 54.74363",,https://trudvsem.ru/company/1075445002412,,+7(38341)40011,,fettereg@ngs.ru,
1135476058387,5410776607,1135476058387,541001001,"Общество с ограниченной ответственностью ""САС""","Новосибирская область, 630027, г Новосибирск, ул Макаренко, д. 5, 82.959012, 55.100278",,https://trudvsem.ru/company/1135476058387,,+7(913)7120875,,875@ngs.ru,
1105476017943,5409234720,1105476017943,540901001,"Общество с ограниченной ответственностью ""Нова-Дент""","Новосибирская область, 630046, г Новосибирск, ул Маяковского, д. 17, 83.079943, 54.976065",,https://trudvsem.ru/company/1105476017943,,+7(383)3374297,,stomkab17@mail.ru,
66d401e0-438d-11e8-ad94-736ab11edb0c,2204039458,1082204003848,220401001,"ООО ""ТС АНИКС""","Новосибирская область, 633520, г Черепаново, р-н Черепановский, ул Интернациональная, д. 2, 83.373791, 54.229959",,https://trudvsem.ru/company/66d401e0-438d-11e8-ad94-736ab11edb0c,,,,,
317547600099179,840100073240,317547600099179,nan,Индивидуальный предприниматель Чабанова Наталья Андреевна,"Новосибирская область, г Бердск, ул Красная Сибирь, д. 107, офис 2, Бамбини клаб, 83.061447, 54.74865",,https://trudvsem.ru/company/317547600099179,,+7(913)0117238,,bambini.club@bk.ru,
1185476095144,5451007135,1185476095144,545101001,"Муниципальное унитарное предприятие ""Жилкомсервис-2"" Барабинского района","Новосибирская область, 632310, с Новоспасск, р-н Барабинский, ул Центральная, д. 38, 78.184197, 55.113308",,https://trudvsem.ru/company/1185476095144,,+7(38361)98212,,novospasskgkx@mail.ru,
1025400515051,5401118778,1025400515051,nan,"МБУДО ЦВР ""Галактика""","Новосибирская область, 630051, г Новосибирск, пр-кт Дзержинского, д. 83, 82.993777, 55.065241",,https://trudvsem.ru/company/1025400515051,http://galaktika.nios.ru,Другой 2791571,Факс 2791571,galaktika_nsk@nios.ru,
1105405008389,5405411738,1105405008389,540501001,"ООО ПТК ""ЛДМ""","Новосибирская область, 633102, г Обь, ул Авиационная, д. 12а, 82.706927, 54.998333",,https://trudvsem.ru/company/1105405008389,,+7(383)3251726,,sinitsinaGG@mail.ru,
318237500329212,233012936161,318237500329212,nan,ИП ЧИЧЕНКО Е. А.,"Новосибирская область, г. Новосибирск, Новокузнецкая улица, 82.92043, 55.030199",True,https://trudvsem.ru/company/318237500329212,,+7(995)1106758,,,
1035402458585,5406142460,1035402458585,540501001,Общество с ограниченной ответственностью Региональный Сервисный Центр,"Новосибирская область, г. Новосибирск, Инская улица, 39, метро Речной вокзал, 82.931227, 55.012522",,https://trudvsem.ru/company/1035402458585,https://rsc-shop.ru/,+7(383)2460687,,ZhikinAA@rsc-shop.ru,
df471b60-85dc-11ea-81cd-239861b1f67b,5403104812,1025401307920,540301001,"ПАО ""Сиблитмаш""","Новосибирская область, 630024, г Новосибирск, ул Бетонная, д. 2, Часы приёма граждан с 08.00 до 09.30 в рабочие дни, 82.902347, 54.96269",,https://trudvsem.ru/company/df471b60-85dc-11ea-81cd-239861b1f67b,,,,,
1087451015882,7451276100,1087451015882,745101001,ООО Уралсеверстрой,"Новосибирская область, г. Новосибирск, Ленина площадь, 4, 82.921283, 55.030142",,https://trudvsem.ru/company/1087451015882,,,,,
1115476099507,5405440104,1115476099507,nan,"МБУДО ДООЦ ""Исток""","Новосибирская область, г. Новосибирск, Якушева улица, 140, 82.953443, 55.005836",,https://trudvsem.ru/company/1115476099507,http://www.istoknsk.edusite.ru,Другой 3476321,,basketschool13@yandex.ru,
1135476098680,5406750282,1135476098680,540301001,"ООО ""АКТИВ НСК""","Новосибирская область, 630024, г Новосибирск, ул Беловежская, д. 2/1, офис 209, 82.89905, 54.964887",,https://trudvsem.ru/company/1135476098680,http://activnsk.ru,,,,
1135476104213,5403348858,1135476104213,nan,"ООО ГК ""Элтранс""","Новосибирская область, г. Новосибирск, Чукотская улица, 2В, 82.889977, 54.960493",,https://trudvsem.ru/company/1135476104213,http://www.eltranssib.ru,,,,
1075404017809,5404330701,1075404017809,540401001,"Государственное бюджетное учреждение здравоохранения Новосибирской области ""Детская городская клиническая стоматологическая поликлиника""","Новосибирская область, 630099, г Новосибирск, ул Трудовая, д. 15, 82.929116, 55.032846",,https://trudvsem.ru/company/1075404017809,,+7(383)3513094,,dgspkadr@mail.ru,
1095404008754,5404388564,1095404008754,540401001,"Общество с ограниченной ответственностью ""НАТУРА""","Новосибирская область, 630108, г Новосибирск, ул Станиславского, д. 4, 82.870169, 54.989197",,https://trudvsem.ru/company/1095404008754,,+7(383)3554508,,natura@eml.ru,
1195476008606,5404084936,1195476008606,540401001,"Общество с ограниченной ответственностью ""Центурион""","Новосибирская область, 630052, г Новосибирск, пер Архонский, д. 1, 82.809335, 54.959449",,https://trudvsem.ru/company/1195476008606,,+7(383)3636063 доб. 214,,n.plotnikova@bk.ru,
409540506100094,540505386901,409540506100094,nan,Индивидуальный предприниматель Бездаров Владимир Николаевич,"Новосибирская область, 630032, г Новосибирск, ул Большая, д. 171/1, 82.838458, 55.011913",,https://trudvsem.ru/company/409540506100094,,+7(913)9798081,,bezdarov.v@yandex.ru,
1025401484558,5404176190,1025401484558,540401001,"Общество с ограниченной ответственностью ""Промстройэнерго""","Новосибирская область, 630041, г Новосибирск, ул Станционная 2-я, д. 30, 82.814437, 55.010762",,https://trudvsem.ru/company/1025401484558,,+7(383)3413911,,ooo.esk-nsk@yandex.ru,
a2fdf3b0-4a5f-11e7-b3b6-ef76bd2a03c1,7713059497,1027739714606,540402001,Новосибирский филиал ФГАУ МНТК Микрохирургия глаза им. акад. С.Н. Федорова Минздрава России,"Новосибирская область, 630096, г Новосибирск, ул Колхидская, д. 10, 82.815929, 54.982265",,https://trudvsem.ru/company/a2fdf3b0-4a5f-11e7-b3b6-ef76bd2a03c1,,+7(499)4888485,,info@mntk.ru,
1155476075677,5404015114,1155476075677,540401001,"Общество с ограниченной ответственностью ""Автокомплекс ""Автолайн""","Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 32, корп. 2, 82.850631, 54.997368",,https://trudvsem.ru/company/1155476075677,,+7(383)3104105,,x0748@yandex.ru,
1135476110362,5407487891,1135476110362,540201001,"ООО ""Фурор""","Новосибирская область, 630073, г Новосибирск, ул Блюхера, д. 77, Кафе ""Коляда"", 82.904772, 54.993649",,https://trudvsem.ru/company/1135476110362,,+7(383)2257144,,personal.kolyada@mail.ru,
1185476072132,5404079044,1185476072132,540401001,"Общество с ограниченной ответственностью Сибирский завод ""ЭКОЛОС""","Новосибирская область, 630108, г Новосибирск, п Восточный, д. 36, 82.869504, 54.999841",,https://trudvsem.ru/company/1185476072132,,+7(999)4620577,,metall@ecolos-sib.ru,
1115476034343,5404433672,1115476034343,540401001,Общество с ограниченной ответственностью СтройКабель,"Новосибирская область, 630073, г Новосибирск, пр-кт Карла Маркса, д. 57, офис 31, 6 этаж, 82.911204, 54.992399",,https://trudvsem.ru/company/1115476034343,,+7(913)7361751,,yulya.1975@mail.ru,
1025401504369,5404157101,1025401504369,540401001,"Муниципальное казенное дошкольное образовательное учреждение города Новосибирска ""Детский сад № 405 комбинированного вида""","Новосибирская область, 630120, г Новосибирск, ул Фасадная, д. 25/2, 82.821184, 54.984145",,https://trudvsem.ru/company/1025401504369,,+7(383)3413102,+7(383)3509534,ds_405_nsk@nios.ru,
1085543052550,5501212686,1085543052550,540701001,"Общество с ограниченной ответственностью ""Оконные технологии Омска""","Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 28/1, 82.857628, 54.999",,https://trudvsem.ru/company/1085543052550,,+7(383)2184020 доб. 3144,,o.ananko@bfk.ru,
1025401496010,5404149622,1025401496010,540401001,"Муниципальное казенное дошкольное образовательное учреждение города Новосибирска ""Детский сад № 347 комбинированного вида ""Ладушки""","Новосибирская область, 630078, г Новосибирск, ул Выставочная, д. 22, 82.893786, 54.988608",,https://trudvsem.ru/company/1025401496010,,+7(383)3519050,,ds_347_nsk@nios.ru,
90bb8cc0-7262-11e5-b17c-239645b044d5,3706008060,1023701390514,370601001,"ОАО ХБК ""Шуйские ситцы""","Новосибирская область, 630052, г Новосибирск, ул Толмачевская, д. 19, корп. 3, склад 6, 82.834488, 54.959485",,https://trudvsem.ru/company/90bb8cc0-7262-11e5-b17c-239645b044d5,http://www.sitsy.ru,,27-07-83,,
318547600213291,421409869780,318547600213291,nan,Индивидуальный предприниматель  Ерофеева Наталья Евгеньевна,"Новосибирская область, 630045, г Новосибирск, ул Волховская, д. 30, Обязательно предварительно звонить и договариваться о встрече, 82.839752, 54.969455",,https://trudvsem.ru/company/318547600213291,,+7(906)9956479,,nata.nsm@mail.ru,
1165476073400,5404030433,1165476073400,540401001,"Общество с ограниченной ответственностью Управляющая организация ""Жилком""","Новосибирская область, 630136, г Новосибирск, ул Плахотного, д. 51/1, офис 5, 82.861401, 54.984837",,https://trudvsem.ru/company/1165476073400,,+7(913)3989133,,zhilkom.nsk@mail.ru,
1155476135748,5404025480,1155476135748,540401001,"Общество с ограниченной ответственностью ""Сибразвитие""","Новосибирская область, 630096, г Новосибирск, ул Станционная, д. 38, объект 1, цех 6, 82.880796, 55.000358",,https://trudvsem.ru/company/1155476135748,,+7(383)3600377,,sibrazvitie16@mail.ru,
304540416000124,540411483723,304540416000124,nan,Индивидуальный предприниматель Иванченко Константин Игоревич,"Новосибирская область, 630096, г Новосибирск, ул Станционная, д. 60, через проходную, вывеска ЗАПАСКА, 82.827723, 54.997523",,https://trudvsem.ru/company/304540416000124,,+7(913)9255581,,pirogenko.nsk@gmail.com,
1085405007500,5405367253,1085405007500,540401001,"Общество с ограниченной ответственностью ""Фарта-Энерджи""","Новосибирская область, 630041, г Новосибирск, ул Клубная, д. 4/3, 3 этаж, 82.801223, 55.015743",,https://trudvsem.ru/company/1085405007500,,+7(383)2137119,,farta383@rambler.ru,
304540127500105,540113084064,304540127500105,nan,Индивидуальный предприниматель Авдоян Сурик Амоевич,"Новосибирская область, 630124, г Новосибирск, ул Волочаевская, д. 168, склад, 83.012462, 55.044949",,https://trudvsem.ru/company/304540127500105,,+7(913)9190266,,s-av62@mail.ru,
1025401504590,5404150473,1025401504590,540401001,Общество с ограниченной ответственностью КАДА,"Новосибирская область, г Новосибирск, ул Станционная, д. 30а, корп. 3, 82.849867, 55.000218",,https://trudvsem.ru/company/1025401504590,,+7(383)2132183,,pfkada@yandex.ru,
1025401499947,5404140789,1025401499947,540401001,Государственное учреждение - Управление пенсионного фонда Российской Федерации в Ленинском районе г. Новосибирска (межрайонное),"Новосибирская область, 630108, г Новосибирск, пл Труда, д. 1, 82.868246, 54.9954",,https://trudvsem.ru/company/1025401499947,,+7(383)3531490,+7(383)3531594,upfr06@064.pfr.ru,
1135476111539,5402565271,1135476111539,540201001,"Общество с ограниченной ответственностью ""Жилищная компания ""На Плановой""","Новосибирская область, 630082, г Новосибирск, ул Плановая, д. 62, 82.892115, 55.056228",,https://trudvsem.ru/company/1135476111539,,+7(383)2251530,,jonswami@mail.ru,
1025401498902,5404138067,1025401498902,540401001,ООО СЭЛС,"Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 38, строение 11, 82.844351, 55.001535",,https://trudvsem.ru/company/1025401498902,http://WWW.SELS-NSK.RU,+7(383)3416243,,sels@sels-nsk.ru,
1065405132858,5405328247,1065405132858,541001001,Общество с ограниченной ответственностью Жилстрой,"Новосибирская область, 630027, г Новосибирск, ул Богдана Хмельницкого, д. 104, офис 307, 82.986402, 55.105109",,https://trudvsem.ru/company/1065405132858,,+7(913)9100038,,tsmsib@inbox.ru,
1025401494580,5404110625,1025401494580,540401001,"ГАУЗ НСО ""КСП № 1""","Новосибирская область, 630078, г Новосибирск, ул Котовского, д. 5/3, 82.884811, 54.991795",,https://trudvsem.ru/company/1025401494580,http://www.sp1-nsk.ru,+7(383)3539100,,,
1185476044588,5403041961,1185476044588,540301001,"Общество с ограниченной ответственностью ""Оборудование и металлообработка""","Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 38, корп. 25, 82.848223, 55.003663",,https://trudvsem.ru/company/1185476044588,,+7(913)9163888,,2923888@mail.ru,
1025401501234,5404112446,1025401501234,540401001,"Государственное автономное профессиональное образовательное учреждение Новосибирской области ""Новосибирский архитектурно-строительный колледж""","Новосибирская область, 630108, г Новосибирск, ул Станиславского, д. 2/1, 82.86804, 54.993515",,https://trudvsem.ru/company/1025401501234,http://наск.рф/,+7(383)3535869,,kadrovik-nask@yandex.ru,
1115485000058,5451112404,1115485000058,545101001,"Муниципальное казенное учреждение Барабинского района Дворец культуры ""Модерн""","Новосибирская область, 632331, г Барабинск, р-н Барабинский, ул Ленина, д. 102, 78.360375, 55.358837",,https://trudvsem.ru/company/1115485000058,,+7(38361)21246,,kultur_barab@bk.ru,
1145476097513,5404518132,1145476097513,540401001,"Общество с ограниченной ответственностью ""НТК СИБИРЬ""","Новосибирская область, 630032, г Новосибирск, ул Станционная, д. 2б, 82.882152, 54.999242",,https://trudvsem.ru/company/1145476097513,,+7(383)3522599,,ok@novo-tek.net,
1125476007260,5410045452,1125476007260,541001001,"Общество с ограниченной ответственностью ""ДСК КПД-Газстрой""","Новосибирская область, 630129, г Новосибирск, ул Тайгинская, д. 13, 82.983285, 55.111804",,https://trudvsem.ru/company/1125476007260,,+7(383)3730718,,job@kpd-gs.ru,
1205400006460,5413001012,1205400006460,541301001,ООО Газстрой-С,"Новосибирская область, 633340, г Болотное, р-н Болотнинский, ул Забабонова, д. 55, офис а, 84.385582, 55.664482",,https://trudvsem.ru/company/1205400006460,,+7(38349)23900,,,
1085404014959,5404362164,1085404014959,540401001,"Общество с ограниченной ответственностью ""Тимошка""","Новосибирская область, 630045, г Новосибирск, ул Кирзаводская, д. 11, 82.855311, 54.969765",,https://trudvsem.ru/company/1085404014959,,+7(913)9504182,,sveta121274@mail.ru,
1025401490586,5404176224,1025401490586,540401001,"Общество с ограниченной ответственностью ""ПолимерЦвет""","Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 38, корп. 30, 82.845582, 54.999",,https://trudvsem.ru/company/1025401490586,,+7(383)3507607,,polimercolor@ngs.ru,
1135476002551,5404475930,1135476002551,540401001,"Общество с ограниченной ответственностью ""Автогазаппаратура""","Новосибирская область, 630045, г Новосибирск, ул Кирзаводская, д. 11, офис 2, 82.855311, 54.969765",,https://trudvsem.ru/company/1135476002551,,+7(383)3444546,,autogas-nsk@mail.ru,
319547600132302,244309439779,319547600132302,nan,Индивидуальный предприниматель Немцова Анна Сергеевна,"Новосибирская область, 630087, г Новосибирск, ул Новогодняя, д. 24/1, 82.907144, 54.984135",,https://trudvsem.ru/company/319547600132302,,+7(913)9862969,,kasanna2005@mail.ru,
1175476114868,5404067641,1175476114868,540401001,"Общество с ограниченной ответственностью ""Вкус мира""","Новосибирская область, 630045, г Новосибирск, ул Курганская, д. 38а, Магазин Napitki Mira. ОБЯЗАТЕЛЬНО ПРЕДВАРИТЕЛЬНО ЗВОНИТЬ И ДОГОВАРИВАТЬСЯ О ВСТРЕЧЕ!!!!, 82.843534, 54.970913",,https://trudvsem.ru/company/1175476114868,,+7(923)1360856,,teakofe@list.ru,
1165476056404,5404027889,1165476056404,540401001,"ООО ""ИВАКОН АГРОСТРОЙ""","Новосибирская область, 630032, г Новосибирск, ул Большая, д. 256/1, 2 этаж, 82.874481, 55.005356",,https://trudvsem.ru/company/1165476056404,,+7(383)2195475,,ivakon2016@mail.ru,
1145476109569,5406789441,1145476109569,540401001,"Общество с ограниченной ответственностью ""МЕТАЛЛ ПРЕСТИЖ""","Новосибирская область, 630096, г Новосибирск, ул Станционная, д. 60, 82.827723, 54.997523",,https://trudvsem.ru/company/1145476109569,,+7(383)2003473,,t_moshnenko@mail.ru,
1025401497923,5404154982,1025401497923,540401001,"Муниципальное казенное дошкольное образовательное учреждение города Новосибирска ""Детский сад № 322 комбинированного вида""","Новосибирская область, 630078, г Новосибирск, ул Блюхера, д. 11, 82.888162, 54.984636",,https://trudvsem.ru/company/1025401497923,,+7(383)3513600,,ds_322_nsk@nios.ru,
1025406624275,5418100024,1025406624275,545101001,"Закрытое акционерное общество ""Барабинский комбикормовый завод""","Новосибирская область, 632336, г Барабинск, ул. Луначарского, 7, 78.385635, 55.353872",,https://trudvsem.ru/company/1025406624275,,+7(38361)22106,,barkz@yandex.ru,
1025406624946,5418101740,1025406624946,541801001,Сибирское сельпо,"Новосибирская область, 632336, г Барабинск, ул Луначарского, д. 13, 78.380515, 55.352818",,https://trudvsem.ru/company/1025406624946,,+7(38361)23761,,selpo_81@mail.ru,
1145476101198,5404518809,1145476101198,540401001,"Акционерное общество ""Химчистка Чайка""","Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 2а, офис 364, 82.880508, 54.99821",,https://trudvsem.ru/company/1145476101198,,+7(913)7293852,,nskchaika@mail.ru,
317554300080768,552811896884,317554300080768,nan,Индивидуальный предприниматель Аксенов Александр,"Новосибирская область, 630121, г Новосибирск, пер 7-й Порт-Артурский, д. 7, 82.794863, 54.991051",,https://trudvsem.ru/company/317554300080768,,+7(983)3039192,,faleevkz@gmail.com,
1145476092563,5404517523,1145476092563,540401001,"Общество с ограниченной ответственностью ""Фабрика чистоты""","Новосибирская область, 630071, г Новосибирск, ул Сибсельмашевская, д. 26а, офис 4, 82.810584, 55.006673",,https://trudvsem.ru/company/1145476092563,,+7(383)2394200,,info@unisec-nsk.ru,
1025401493061,5404105079,1025401493061,540401001,СГУГИТ,"Новосибирская область, 630108, г Новосибирск, ул Плахотного, д. 10, 82.862857, 54.986449",,https://trudvsem.ru/company/1025401493061,,+7(383)3433937,,rektorat@ssga.ru,
1185476004240,5403038550,1185476004240,540301001,"Общество с ограниченной ответственностью ""СибПлюс""","Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 30а, корп. 15, 82.835045, 55.008851",,https://trudvsem.ru/company/1185476004240,,+7(951)3705079,,lmv1977@mail.ru,
1025401480543,5404126921,1025401480543,540401001,"Акционерное общество ""Хлебообъединение ""Восход""","Новосибирская область, 630108, г Новосибирск, ул Широкая, д. 35, Место работы: ул. Бетонная, 16, 82.854619, 54.994966",,https://trudvsem.ru/company/1025401480543,,+7(383)3638299,,v-ok@voshodhleb.ru,
1025401496009,5404121169,1025401496009,540401001,"Государственное бюджетное учреждение здравоохранения ""Новосибирский областной клинический онкологический диспансер""","Новосибирская область, г Новосибирск, ул Залесского, д. 6, кор. 5, 82.928101, 55.070407",,https://trudvsem.ru/company/1025401496009,,+7(383)3433443,+7(383)3433443,strekneva@hotmail.com,
1115476133850,5405444028,1115476133850,540201001,"Общество с ограниченной ответственностью ""Атлант""","Новосибирская область, 630049, г Новосибирск, пр-кт Красный, д. 153Б, офис 17-Н, работа в разных районах города",,https://trudvsem.ru/company/1115476133850,,+7(953)7621737,,9137451513@mail.ru,
1025405227077,5413108654,1025405227077,541301001,Муниципальное казённое общеобразовательное учреждение Кругликовская основная общеобразовательная школа Болотнинского района Новосибирской области,"Новосибирская область, 633357, д Кругликово, р-н Болотнинский, ул Школьная, д. 2, 83.855522, 55.839941",,https://trudvsem.ru/company/1025405227077,,+7(38349)54238,,kruglikovo2014@mail.ru,
1035401478188,5404161644,1035401478188,540401001,"Муниципальное казенное дошкольное образовательное учреждение города Новосибирска ""Детский сад № 133 комбинированного вида""","Новосибирская область, 630071, г Новосибирск, ул Филатова, д. 7а, 82.825657, 54.988081",,https://trudvsem.ru/company/1035401478188,,+7(383)3413112,,ds_133_nsk@nios.ru,
89831830-8a9d-11ea-bcb3-79a78a7da306,5402132944,1025400514556,540101001,"ООО ""ЭЛЕМА-Н""","Новосибирская область, 630015, г Новосибирск, ул Королева, д. 40, корп. 46, 82.961402, 55.055646",,https://trudvsem.ru/company/89831830-8a9d-11ea-bcb3-79a78a7da306,,,,,
316547600165237,540539103485,316547600165237,nan,Индивидуальный предприниматель Высоцкая Наталья Анатольевна,"Новосибирская область, 630096, г Новосибирск, ул Колхидская, д. 6, Центр по уходу за детьми ""Знайка"", 82.815785, 54.986594",,https://trudvsem.ru/company/316547600165237,,+7(965)8269211,,znaika.nsk@mail.ru,
4d358250-8331-11ea-bde8-e736a3d3ed84,0411159598,1120411001248,540301001,"ООО ""АСК""","Новосибирская область, 630087, г Новосибирск, ул Немировича-Данченко, д. 122, офис 221, 82.913216, 54.978142",,https://trudvsem.ru/company/4d358250-8331-11ea-bde8-e736a3d3ed84,,,,,
1b808e60-751e-11ea-ace8-e37b4be0b9ed,5011024884,1055002006190,501101001,"ООО ""РТП""","Новосибирская область, 630096, г Новосибирск, ул Станционная, д. 60/9, 82.821238, 54.99806",,https://trudvsem.ru/company/1b808e60-751e-11ea-ace8-e37b4be0b9ed,http://www.rosturplast.ru/,,,,
1045400555727,5401238923,1045400555727,540101001,Инспекция Федеральной налоговой службы по Дзержинскому району города Новосибирска,"Новосибирская область, 630015, г Новосибирск, ул Королева, д. 9, 82.970942, 55.049271",,https://trudvsem.ru/company/1045400555727,,+7(383)2794127,+7(383)2780900,i54010000@m01.r54.nalog.ru,
7498da90-7ee0-11ea-92f6-bfd13399602c,5407127899,1025403206300,540402001,Управление механизации,"Новосибирская область, 630096, г Новосибирск, ул Станционная, д. 81, 82.816468, 54.996381",,https://trudvsem.ru/company/7498da90-7ee0-11ea-92f6-bfd13399602c,,,,,
1155476004254,5404002965,1155476004254,540401001,"ООО ""Фабрика спецодежды""","Новосибирская область, 630071, г Новосибирск, ул Станционная, д. 60/9, 82.821238, 54.99806",,https://trudvsem.ru/company/1155476004254,http://www.specfab.ru,+7(913)4558062,,info@specfab.ru,
1025406626486,5418100786,1025406626486,545101001,"Государственное бюджетное учреждение Новосибирской области ""Управление ветеринарии Барабинского района Новосибирской области"".","Новосибирская область, 632336, г Барабинск, пер Гутова, д. 24, 78.376886, 55.345017",,https://trudvsem.ru/company/1025406626486,,+7(38361)28974,,barvetbux@ngs.ru,
1035406625385,5451105936,1035406625385,545101001,"Общество с ограниченной ответственностью "" Передвижная механизированная колонна № 59""","Новосибирская область, 632336, г Барабинск, ул.Гутова, 18, 78.374846, 55.351723",,https://trudvsem.ru/company/1035406625385,,+723485,,pmk59@yandex.ru,
1125476112574,5404465184,1125476112574,540401001,"Общество с ограниченной ответственностью ""Адрем""","Новосибирская область, 630048, г Новосибирск, ул Покрышкина, д. 1, Место работы: Красный проспект, 163, 82.89313, 54.980518",,https://trudvsem.ru/company/1125476112574,,+7(383)2018313,,vpkadri@mail.ru,
314547602900061,541306757977,314547602900061,nan,Индивидуальный предприниматель Аванесян Нина Ивановна,"Новосибирская область, 633340, г Болотное, р-н Болотнинский, ул 50 лет Октября, д. 2 б, 84.392948, 55.668534",,https://trudvsem.ru/company/314547602900061,,+7(913)7728242,,,
1025402475823,5406137541,1025402475823,540101001,ООО ПКП «Экология и соцзащита» НОО ВОИ,"Новосибирская область, 630084, г Новосибирск, ул Авиастроителей, д. 15, 82.97485, 55.073788",,https://trudvsem.ru/company/1025402475823,,+7(383)2658260,+7(383)2658260,alena221065@yandex.ru,
1025406627730,5451105492,1025406627730,545101001,Муниципальное казенное образовательное учреждениесредняя общеобразовательная школа № 1 Барабинского района Новосибирской области,"Новосибирская область, 632331, г Барабинск, ул Некрасова, д. 65, 78.370193, 55.360541",,https://trudvsem.ru/company/1025406627730,,+7(38361)23808,,shkola1-bar@yandex.ru,
1025401494623,5404147103,1025401494623,540401001,"Общество с ограниченной ответственностью ""Врачебная практика""","Новосибирская область, 630048, г Новосибирск, ул Покрышкина, д. 1, медицинский центр, 82.8941, 54.979697",,https://trudvsem.ru/company/1025401494623,,+7(383)2018313,,vpkadri@mail.ru,
1025406626013,5444103102,1025406626013,545101001,Линейный отдел Министерства внутренних дел Российской Федерации на станции Барабинск,"Новосибирская область, 632331, г Барабинск, ул Путевая, д. 121, 78.357886, 55.356626",,https://trudvsem.ru/company/1025406626013,,+7(38361)73316,,grls_brb@mail.ru,
1025405225229,5413104610,1025405225229,541301001,Муниципальное казённое общеобразовательное учреждение средняя общеобразовательная школа №16 г.Болотного Болотнинского района Новосибирской области,"Новосибирская область, 633343, г Болотное, р-н Болотнинский, ул Титова, д. 41, 84.408695, 55.676956",,https://trudvsem.ru/company/1025405225229,16school.edusite.su,+7(38349)21338,,irida.81@mail.ru,
1175476090074,5404063703,1175476090074,540401001,"Общество с ограниченной ответственностью ""АБАШ ТПК""","Новосибирская область, 630041, г Новосибирск, ул Станционная, д. 38, корп. 50, 82.823097, 55.008738",,https://trudvsem.ru/company/1175476090074,,+7(952)9039313,,2009890@mail.ru,
1035402453790,5406198047,1035402453790,540501001,ГКУ НСО ЦЗН Г. НОВОСИБИРСКА,"Новосибирская область, 630102, г Новосибирск, ул Нижегородская, д. 15, 82.942052, 55.015599",,https://trudvsem.ru/company/1035402453790,http://www.gczn.nsk.su,+7(383)3499447,,,
1115476157060,5433187005,1115476157060,543301001,"Общество с ограниченной ответственностью Производственное предприятие ""Новосибирский Металлообрабатывающий Комплекс""","Новосибирская область, 630512, с Марусино, р-н Новосибирский, ул Горького, д. 40, 82.755481, 55.038537",,https://trudvsem.ru/company/1115476157060,,+7(383)2991291,,seam76@mail.ru,
1025401480906,5404168294,1025401480906,540401001,Общество с ограниченной ответственностью Металл-Профи,"Новосибирская область, 630041, г Новосибирск, ул Станционная 2-я, д. 30, этаж 3, корпус 4, 82.823456, 54.9998",,https://trudvsem.ru/company/1025401480906,,+7(913)4645597,,info@metall-profi.ru,
